epoch,train_D_loss,train_G_loss,val_D_loss,val_G_loss
74,0.3337021617917344,8.81288180500269,0.28023100951138663,17.454169105080997
75,0.1979567202506587,8.352963633835316,0.2665321073111366,18.458250831155215
76,0.16913353372365236,8.431476175785065,0.261715449831065,17.694021056680118
77,0.17369684705045074,8.33106417953968,0.24760651237824383,18.06841179903816
78,0.17865398130379617,8.3488075658679,0.22580725743490107,17.635281731100644
79,0.18208133010193706,8.275349251925945,0.24986903720042286,18.977618862600888
80,0.19152504566591233,8.27904798835516,0.2490839519921471,17.69691728143131
81,0.19257848511915654,8.199572503566742,0.23703633248806,17.78328744102927
82,0.1995962536893785,8.132105827331543,0.2828104408348308,19.638338537777173
83,0.18149654433364049,7.8947897255420685,0.24055513827239766,17.733397091136258
84,0.18988132430240512,8.015431091189384,0.23928585122613347,17.666115648606244
85,0.18177218735218048,7.924174137413502,0.3008611815817216,18.357091258553897
86,0.21117397269699723,7.874972239136696,0.251867899999899,17.627478459302118
87,0.20340506767388433,7.786873362958431,0.25854286025552187,18.09258435754215
88,0.19664067879784852,7.840471766889095,0.24371565001852372,17.60209852106431
89,0.20020410872530192,7.652817018330097,0.24631820882067962,18.294980694265927
90,0.20159362338017672,7.563978239893913,0.27103041200076833,17.361528340507956
91,0.19446101353969425,7.534001059830189,0.2482160382411059,17.651603923124426
92,0.1988147422671318,7.4340530782938,0.27395007014274597,18.165078303393194
93,0.23078385763801634,7.363407514989376,0.7625824107843286,18.301012992858887
94,0.20953619468491524,7.321197874844074,0.24859430071185618,17.4264334229862
95,0.19357578293420374,7.30395682156086,0.27549977162305045,17.985296698177564
96,0.19552421779371798,7.102269798517227,0.24421510363326354,17.352517380433923
97,0.20345047616865486,7.1257869973778725,0.24520750168491812,17.46920992346371
98,0.20252105384133756,7.074165269732475,0.2517368101021823,17.731323943418616
99,0.21586690098047256,7.0482150465250015,0.2581014431574765,17.261372341829187
100,0.1965186009183526,7.112571656703949,0.3189748455496395,18.44198995478013
